2026-03-21 10:37:29 INFO [train] Loading processed data...
2026-03-21 10:44:43 INFO [train] Processing slice file: dataset/data/mpd.slice.803000-803999.json
2026-03-21 10:44:43 INFO [train] Processing slice file: dataset/data/mpd.slice.555000-555999.json
2026-03-21 10:44:43 INFO [train] Processing slice file: dataset/data/mpd.slice.253000-253999.json
2026-03-21 10:44:43 INFO [train] Processing slice file: dataset/data/mpd.slice.109000-109999.json
2026-03-21 10:44:44 INFO [train] Processing slice file: dataset/data/mpd.slice.902000-902999.json
2026-03-21 10:44:44 INFO [train] Processing slice file: dataset/data/mpd.slice.454000-454999.json
2026-03-21 10:44:44 INFO [train] Processing slice file: dataset/data/mpd.slice.352000-352999.json
2026-03-21 10:44:45 INFO [train] Processing slice file: dataset/data/mpd.slice.163000-163999.json
2026-03-21 10:44:45 INFO [train] Processing slice file: dataset/data/mpd.slice.23000-23999.json
2026-03-21 10:44:45 INFO [train] Processing slice file: dataset/data/mpd.slice.665000-665999.json
2026-03-21 10:44:45 INFO [train] Processing slice file: dataset/data/mpd.slice.869000-869999.json
2026-03-21 10:44:46 INFO [train] Processing slice file: dataset/data/mpd.slice.239000-239999.json
2026-03-21 10:44:46 INFO [train] Processing slice file: dataset/data/mpd.slice.656000-656999.json
2026-03-21 10:44:46 INFO [train] Processing slice file: dataset/data/mpd.slice.150000-150999.json
2026-03-21 10:44:46 INFO [train] Processing slice file: dataset/data/mpd.slice.361000-361999.json
2026-03-21 10:44:47 INFO [train] Processing slice file: dataset/data/mpd.slice.689000-689999.json
2026-03-21 10:44:47 INFO [train] Processing slice file: dataset/data/mpd.slice.931000-931999.json
2026-03-21 10:44:47 INFO [train] Processing slice file: dataset/data/mpd.slice.467000-467999.json
2026-03-21 10:44:48 INFO [train] Processing slice file: dataset/data/mpd.slice.885000-885999.json
2026-03-21 10:44:48 INFO [train] Processing slice file: dataset/data/mpd.slice.260000-260999.json
2026-03-21 10:44:48 INFO [train] Processing slice file: dataset/data/mpd.slice.788000-788999.json
2026-03-21 10:44:48 INFO [train] Processing slice file: dataset/data/mpd.slice.830000-830999.json
2026-03-21 10:44:49 INFO [train] Processing slice file: dataset/data/mpd.slice.566000-566999.json
2026-03-21 10:44:49 INFO [train] Processing slice file: dataset/data/mpd.slice.984000-984999.json
2026-03-21 10:44:49 INFO [train] Processing slice file: dataset/data/mpd.slice.757000-757999.json
2026-03-21 10:44:50 INFO [train] Processing slice file: dataset/data/mpd.slice.535000-535999.json
2026-03-21 10:44:50 INFO [train] Processing slice file: dataset/data/mpd.slice.863000-863999.json
2026-03-21 10:44:50 INFO [train] Processing slice file: dataset/data/mpd.slice.233000-233999.json
2026-03-21 10:44:50 INFO [train] Processing slice file: dataset/data/mpd.slice.481000-481999.json
2026-03-21 10:44:51 INFO [train] Processing slice file: dataset/data/mpd.slice.169000-169999.json
2026-03-21 10:44:51 INFO [train] Processing slice file: dataset/data/mpd.slice.33000-33999.json
2026-03-21 10:44:51 INFO [train] Processing slice file: dataset/data/mpd.slice.387000-387999.json
2026-03-21 10:44:51 INFO [train] Processing slice file: dataset/data/mpd.slice.704000-704999.json
2026-03-21 10:44:52 INFO [train] Processing slice file: dataset/data/mpd.slice.908000-908999.json
2026-03-21 10:44:52 INFO [train] Processing slice file: dataset/data/mpd.slice.358000-358999.json
2026-03-21 10:44:52 INFO [train] Processing slice file: dataset/data/mpd.slice.103000-103999.json
2026-03-21 10:44:53 INFO [train] Processing slice file: dataset/data/mpd.slice.605000-605999.json
2026-03-21 10:44:53 INFO [train] Processing slice file: dataset/data/mpd.slice.809000-809999.json
2026-03-21 10:44:53 INFO [train] Processing slice file: dataset/data/mpd.slice.259000-259999.json
2026-03-21 10:44:53 INFO [train] Processing slice file: dataset/data/mpd.slice.434000-434999.json
2026-03-21 10:44:54 INFO [train] Processing slice file: dataset/data/mpd.slice.962000-962999.json
2026-03-21 10:44:54 INFO [train] Processing slice file: dataset/data/mpd.slice.332000-332999.json
2026-03-21 10:44:54 INFO [train] Processing slice file: dataset/data/mpd.slice.580000-580999.json
2026-03-21 10:44:54 INFO [train] Processing slice file: dataset/data/mpd.slice.29000-29999.json
2026-03-21 10:44:55 INFO [train] Processing slice file: dataset/data/mpd.slice.286000-286999.json
2026-03-21 10:44:55 INFO [train] Processing slice file: dataset/data/mpd.slice.301000-301999.json
2026-03-21 10:44:55 INFO [train] Processing slice file: dataset/data/mpd.slice.407000-407999.json
2026-03-21 10:44:56 INFO [train] Processing slice file: dataset/data/mpd.slice.951000-951999.json
2026-03-21 10:44:56 INFO [train] Processing slice file: dataset/data/mpd.slice.636000-636999.json
2026-03-21 10:44:56 INFO [train] Processing slice file: dataset/data/mpd.slice.130000-130999.json
2026-03-21 10:44:56 INFO [train] Processing slice file: dataset/data/mpd.slice.782000-782999.json
2026-03-21 10:44:57 INFO [train] Processing slice file: dataset/data/mpd.slice.737000-737999.json
2026-03-21 10:44:57 INFO [train] Processing slice file: dataset/data/mpd.slice.683000-683999.json
2026-03-21 10:44:57 INFO [train] Processing slice file: dataset/data/mpd.slice.17000-17999.json
2026-03-21 10:44:57 INFO [train] Processing slice file: dataset/data/mpd.slice.185000-185999.json
2026-03-21 10:44:58 INFO [train] Processing slice file: dataset/data/mpd.slice.200000-200999.json
2026-03-21 10:44:58 INFO [train] Processing slice file: dataset/data/mpd.slice.506000-506999.json
2026-03-21 10:44:58 INFO [train] Processing slice file: dataset/data/mpd.slice.850000-850999.json
2026-03-21 10:44:59 INFO [train] Processing slice file: dataset/data/mpd.slice.705000-705999.json
2026-03-21 10:44:59 INFO [train] Processing slice file: dataset/data/mpd.slice.359000-359999.json
2026-03-21 10:44:59 INFO [train] Processing slice file: dataset/data/mpd.slice.909000-909999.json
2026-03-21 10:44:59 INFO [train] Processing slice file: dataset/data/mpd.slice.232000-232999.json
2026-03-21 10:45:00 INFO [train] Processing slice file: dataset/data/mpd.slice.534000-534999.json
2026-03-21 10:45:00 INFO [train] Processing slice file: dataset/data/mpd.slice.862000-862999.json
2026-03-21 10:45:00 INFO [train] Processing slice file: dataset/data/mpd.slice.386000-386999.json
2026-03-21 10:45:01 INFO [train] Processing slice file: dataset/data/mpd.slice.45000-45999.json
2026-03-21 10:45:01 INFO [train] Processing slice file: dataset/data/mpd.slice.168000-168999.json
2026-03-21 10:45:01 INFO [train] Processing slice file: dataset/data/mpd.slice.480000-480999.json
2026-03-21 10:45:01 INFO [train] Processing slice file: dataset/data/mpd.slice.333000-333999.json
2026-03-21 10:45:02 INFO [train] Processing slice file: dataset/data/mpd.slice.435000-435999.json
2026-03-21 10:45:02 INFO [train] Processing slice file: dataset/data/mpd.slice.963000-963999.json
2026-03-21 10:45:02 INFO [train] Processing slice file: dataset/data/mpd.slice.287000-287999.json
2026-03-21 10:45:02 INFO [train] Processing slice file: dataset/data/mpd.slice.581000-581999.json
2026-03-21 10:45:03 INFO [train] Processing slice file: dataset/data/mpd.slice.604000-604999.json
2026-03-21 10:45:03 INFO [train] Processing slice file: dataset/data/mpd.slice.102000-102999.json
2026-03-21 10:45:03 INFO [train] Processing slice file: dataset/data/mpd.slice.258000-258999.json
2026-03-21 10:45:04 INFO [train] Processing slice file: dataset/data/mpd.slice.808000-808999.json
2026-03-21 10:45:04 INFO [train] Processing slice file: dataset/data/mpd.slice.90000-90999.json
2026-03-21 10:45:04 INFO [train] Processing slice file: dataset/data/mpd.slice.131000-131999.json
2026-03-21 10:45:04 INFO [train] Processing slice file: dataset/data/mpd.slice.637000-637999.json
2026-03-21 10:45:05 INFO [train] Processing slice file: dataset/data/mpd.slice.783000-783999.json
2026-03-21 10:45:05 INFO [train] Processing slice file: dataset/data/mpd.slice.406000-406999.json
2026-03-21 10:45:05 INFO [train] Processing slice file: dataset/data/mpd.slice.950000-950999.json
2026-03-21 10:45:06 INFO [train] Processing slice file: dataset/data/mpd.slice.300000-300999.json
2026-03-21 10:45:06 INFO [train] Processing slice file: dataset/data/mpd.slice.507000-507999.json
2026-03-21 10:45:06 INFO [train] Processing slice file: dataset/data/mpd.slice.851000-851999.json
2026-03-21 10:45:06 INFO [train] Processing slice file: dataset/data/mpd.slice.201000-201999.json
2026-03-21 10:45:07 INFO [train] Processing slice file: dataset/data/mpd.slice.736000-736999.json
2026-03-21 10:45:07 INFO [train] Processing slice file: dataset/data/mpd.slice.61000-61999.json
2026-03-21 10:45:07 INFO [train] Processing slice file: dataset/data/mpd.slice.184000-184999.json
2026-03-21 10:45:07 INFO [train] Processing slice file: dataset/data/mpd.slice.682000-682999.json
2026-03-21 10:45:08 INFO [train] Processing slice file: dataset/data/mpd.slice.101000-101999.json
2026-03-21 10:45:08 INFO [train] Processing slice file: dataset/data/mpd.slice.607000-607999.json
2026-03-21 10:45:08 INFO [train] Processing slice file: dataset/data/mpd.slice.582000-582999.json
2026-03-21 10:45:09 INFO [train] Processing slice file: dataset/data/mpd.slice.284000-284999.json
2026-03-21 10:45:09 INFO [train] Processing slice file: dataset/data/mpd.slice.960000-960999.json
2026-03-21 10:45:09 INFO [train] Processing slice file: dataset/data/mpd.slice.436000-436999.json
2026-03-21 10:45:09 INFO [train] Processing slice file: dataset/data/mpd.slice.330000-330999.json
2026-03-21 10:45:10 INFO [train] Processing slice file: dataset/data/mpd.slice.483000-483999.json
2026-03-21 10:45:10 INFO [train] Processing slice file: dataset/data/mpd.slice.385000-385999.json
2026-03-21 10:45:10 INFO [train] Processing slice file: dataset/data/mpd.slice.861000-861999.json
2026-03-21 10:45:10 INFO [train] Processing slice file: dataset/data/mpd.slice.537000-537999.json
2026-03-21 10:45:11 INFO [train] Processing slice file: dataset/data/mpd.slice.231000-231999.json
2026-03-21 10:45:11 INFO [train] Processing slice file: dataset/data/mpd.slice.64000-64999.json
2026-03-21 10:45:11 INFO [train] Processing slice file: dataset/data/mpd.slice.706000-706999.json
2026-03-21 10:45:12 INFO [train] Processing slice file: dataset/data/mpd.slice.369000-369999.json
2026-03-21 10:45:12 INFO [train] Processing slice file: dataset/data/mpd.slice.681000-681999.json
2026-03-21 10:45:12 INFO [train] Processing slice file: dataset/data/mpd.slice.939000-939999.json
2026-03-21 10:45:12 INFO [train] Processing slice file: dataset/data/mpd.slice.187000-187999.json
2026-03-21 10:45:13 INFO [train] Processing slice file: dataset/data/mpd.slice.735000-735999.json
2026-03-21 10:45:13 INFO [train] Processing slice file: dataset/data/mpd.slice.158000-158999.json
2026-03-21 10:45:13 INFO [train] Processing slice file: dataset/data/mpd.slice.202000-202999.json
2026-03-21 10:45:14 INFO [train] Processing slice file: dataset/data/mpd.slice.40000-40999.json
2026-03-21 10:45:14 INFO [train] Processing slice file: dataset/data/mpd.slice.852000-852999.json
2026-03-21 10:45:14 INFO [train] Processing slice file: dataset/data/mpd.slice.504000-504999.json
2026-03-21 10:45:14 INFO [train] Processing slice file: dataset/data/mpd.slice.303000-303999.json
2026-03-21 10:45:15 INFO [train] Processing slice file: dataset/data/mpd.slice.953000-953999.json
2026-03-21 10:45:15 INFO [train] Processing slice file: dataset/data/mpd.slice.405000-405999.json
2026-03-21 10:45:15 INFO [train] Processing slice file: dataset/data/mpd.slice.268000-268999.json
2026-03-21 10:45:15 INFO [train] Processing slice file: dataset/data/mpd.slice.780000-780999.json
2026-03-21 10:45:16 INFO [train] Processing slice file: dataset/data/mpd.slice.838000-838999.json
2026-03-21 10:45:16 INFO [train] Processing slice file: dataset/data/mpd.slice.634000-634999.json
2026-03-21 10:45:16 INFO [train] Processing slice file: dataset/data/mpd.slice.95000-95999.json
2026-03-21 10:45:17 INFO [train] Processing slice file: dataset/data/mpd.slice.132000-132999.json
2026-03-21 10:45:17 INFO [train] Processing slice file: dataset/data/mpd.slice.285000-285999.json
2026-03-21 10:45:17 INFO [train] Processing slice file: dataset/data/mpd.slice.583000-583999.json
2026-03-21 10:45:17 INFO [train] Processing slice file: dataset/data/mpd.slice.331000-331999.json
2026-03-21 10:45:18 INFO [train] Processing slice file: dataset/data/mpd.slice.961000-961999.json
2026-03-21 10:45:18 INFO [train] Processing slice file: dataset/data/mpd.slice.437000-437999.json
2026-03-21 10:45:18 INFO [train] Processing slice file: dataset/data/mpd.slice.606000-606999.json
2026-03-21 10:45:19 INFO [train] Processing slice file: dataset/data/mpd.slice.100000-100999.json
2026-03-21 10:45:19 INFO [train] Processing slice file: dataset/data/mpd.slice.707000-707999.json
2026-03-21 10:45:19 INFO [train] Processing slice file: dataset/data/mpd.slice.12000-12999.json
2026-03-21 10:45:19 INFO [train] Processing slice file: dataset/data/mpd.slice.384000-384999.json
2026-03-21 10:45:20 INFO [train] Processing slice file: dataset/data/mpd.slice.482000-482999.json
2026-03-21 10:45:20 INFO [train] Processing slice file: dataset/data/mpd.slice.230000-230999.json
2026-03-21 10:45:20 INFO [train] Processing slice file: dataset/data/mpd.slice.860000-860999.json
2026-03-21 10:45:20 INFO [train] Processing slice file: dataset/data/mpd.slice.536000-536999.json
2026-03-21 10:45:21 INFO [train] Processing slice file: dataset/data/mpd.slice.159000-159999.json
2026-03-21 10:45:21 INFO [train] Processing slice file: dataset/data/mpd.slice.853000-853999.json
2026-03-21 10:45:21 INFO [train] Processing slice file: dataset/data/mpd.slice.505000-505999.json
2026-03-21 10:45:22 INFO [train] Processing slice file: dataset/data/mpd.slice.36000-36999.json
2026-03-21 10:45:22 INFO [train] Processing slice file: dataset/data/mpd.slice.203000-203999.json
2026-03-21 10:45:22 INFO [train] Processing slice file: dataset/data/mpd.slice.186000-186999.json
2026-03-21 10:45:22 INFO [train] Processing slice file: dataset/data/mpd.slice.938000-938999.json
2026-03-21 10:45:23 INFO [train] Processing slice file: dataset/data/mpd.slice.680000-680999.json
2026-03-21 10:45:23 INFO [train] Processing slice file: dataset/data/mpd.slice.368000-368999.json
2026-03-21 10:45:23 INFO [train] Processing slice file: dataset/data/mpd.slice.734000-734999.json
2026-03-21 10:45:24 INFO [train] Processing slice file: dataset/data/mpd.slice.839000-839999.json
2026-03-21 10:45:24 INFO [train] Processing slice file: dataset/data/mpd.slice.781000-781999.json
2026-03-21 10:45:24 INFO [train] Processing slice file: dataset/data/mpd.slice.269000-269999.json
2026-03-21 10:45:24 INFO [train] Processing slice file: dataset/data/mpd.slice.133000-133999.json
2026-03-21 10:45:25 INFO [train] Processing slice file: dataset/data/mpd.slice.635000-635999.json
2026-03-21 10:45:25 INFO [train] Processing slice file: dataset/data/mpd.slice.952000-952999.json
2026-03-21 10:45:25 INFO [train] Processing slice file: dataset/data/mpd.slice.404000-404999.json
2026-03-21 10:45:25 INFO [train] Processing slice file: dataset/data/mpd.slice.302000-302999.json
2026-03-21 10:45:26 INFO [train] ETL pipeline finished for all slices
2026-03-21 10:45:26 INFO [train] Full ETL pipeline completed successfully in 277.99 seconds
2026-03-21 10:46:03 INFO [train] Loading processed data...
2026-03-21 10:46:03 INFO [train] Processing slice file: dataset/data/mpd.slice.549000-549999.json
2026-03-21 10:46:03 INFO [train] Processing slice file: dataset/data/mpd.slice.613000-613999.json
2026-03-21 10:46:03 INFO [train] Processing slice file: dataset/data/mpd.slice.115000-115999.json
2026-03-21 10:46:04 INFO [train] Processing slice file: dataset/data/mpd.slice.778000-778999.json
2026-03-21 10:46:04 INFO [train] Processing slice file: dataset/data/mpd.slice.290000-290999.json
